"Data","Descrição","Valor",""
"17/10/2018 14:33:34","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-17","0.543",""
"17/10/2018 09:50:38","Pagamento Pedido 6RAGRU","153.98",""
"17/10/2018 09:38:29","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-17","2.196",""
"16/10/2018 11:39:06","Bônus Mineração - Contrato de mineração #195041 - 1.500 CMP - 2018-10-16","2.76",""
"16/10/2018 11:30:27","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-16","0.184",""
"16/10/2018 11:25:20","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-16","0.736",""
"16/10/2018 11:25:18","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-16","0.552",""
"16/10/2018 11:23:19","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-16","0.552",""
"16/10/2018 11:23:18","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-16","0.92",""
"16/10/2018 11:19:09","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-16","2.7",""
"16/10/2018 11:13:42","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-16","1.26",""
"16/10/2018 11:13:42","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-16","0.36",""
"16/10/2018 11:13:42","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-16","0.36",""
"16/10/2018 11:13:41","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-16","0.36",""
"16/10/2018 11:13:41","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-16","0.54",""
"16/10/2018 10:32:07","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-16","2.16",""
"15/10/2018 22:10:10","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-15","2.73",""
"15/10/2018 22:04:21","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-15","1.274",""
"15/10/2018 22:04:21","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-15","0.364",""
"15/10/2018 22:04:21","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-15","0.364",""
"15/10/2018 22:04:21","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-15","0.364",""
"15/10/2018 22:04:20","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-15","0.546",""
"15/10/2018 21:31:39","Bônus Mineração - Contrato de mineração #195041 - 1.500 CMP - 2018-10-15","2.76",""
"15/10/2018 21:22:42","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-15","0.184",""
"15/10/2018 21:18:02","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-15","0.736",""
"15/10/2018 21:18:01","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-15","0.552",""
"15/10/2018 21:16:05","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-15","0.552",""
"15/10/2018 21:16:04","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-15","0.92",""
"15/10/2018 19:01:38","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-15","2.172",""
"14/10/2018 17:26:25","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-14","2.745",""
"14/10/2018 17:21:24","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-14","1.281",""
"14/10/2018 17:21:24","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-14","0.366",""
"14/10/2018 17:21:24","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-14","0.366",""
"14/10/2018 17:21:24","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-14","0.366",""
"14/10/2018 17:21:24","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-14","0.549",""
"14/10/2018 01:18:28","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-14","0.185",""
"14/10/2018 01:13:21","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-14","0.74",""
"14/10/2018 01:13:20","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-14","0.555",""
"14/10/2018 01:11:25","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-14","0.555",""
"14/10/2018 01:11:24","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-14","0.925",""
"14/10/2018 00:36:18","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-14","2.148",""
"13/10/2018 16:06:56","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-13","2.136",""
"13/10/2018 15:09:08","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-13","2.745",""
"13/10/2018 15:03:27","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-13","1.281",""
"13/10/2018 15:03:27","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-13","0.366",""
"13/10/2018 15:03:26","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-13","0.366",""
"13/10/2018 15:03:26","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-13","0.366",""
"13/10/2018 15:03:26","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-13","0.549",""
"13/10/2018 14:56:47","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-13","0.184",""
"13/10/2018 14:50:47","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-13","0.736",""
"13/10/2018 14:50:44","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-13","0.552",""
"13/10/2018 14:47:42","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-13","0.552",""
"13/10/2018 14:47:40","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-13","0.92",""
"12/10/2018 22:53:54","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-12","2.22",""
"12/10/2018 22:48:19","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-12","2.79",""
"12/10/2018 22:40:17","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-12","1.302",""
"12/10/2018 22:40:17","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-12","0.372",""
"12/10/2018 22:40:17","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-12","0.372",""
"12/10/2018 22:40:17","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-12","0.372",""
"12/10/2018 22:40:16","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-12","0.5580000000000001",""
"12/10/2018 22:02:27","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-12","0.185",""
"12/10/2018 21:53:48","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-12","0.74",""
"12/10/2018 21:53:46","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-12","0.555",""
"12/10/2018 21:50:00","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-12","0.555",""
"12/10/2018 21:49:56","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-12","0.925",""
"11/10/2018 22:22:03","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-11","2.232",""
"11/10/2018 22:06:39","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-11","2.775",""
"11/10/2018 21:59:03","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-11","1.295",""
"11/10/2018 21:59:03","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-11","0.37",""
"11/10/2018 21:59:03","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-11","0.37",""
"11/10/2018 21:59:02","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-11","0.37",""
"11/10/2018 21:59:02","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-11","0.555",""
"11/10/2018 21:26:25","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-11","0.186",""
"11/10/2018 21:22:05","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-11","0.744",""
"11/10/2018 21:22:04","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-11","0.5580000000000001",""
"11/10/2018 21:20:06","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-11","0.5580000000000001",""
"11/10/2018 21:20:05","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-11","0.93",""
"10/10/2018 23:13:30","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-10","2.232",""
"10/10/2018 22:50:50","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-10","2.73",""
"10/10/2018 22:43:24","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-10","1.274",""
"10/10/2018 22:43:24","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-10","0.364",""
"10/10/2018 22:43:23","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-10","0.364",""
"10/10/2018 22:43:23","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-10","0.364",""
"10/10/2018 22:43:23","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-10","0.546",""
"10/10/2018 22:10:09","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-10","0.183",""
"10/10/2018 22:03:54","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-10","0.732",""
"10/10/2018 22:03:50","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-10","0.549",""
"10/10/2018 22:00:08","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-10","0.549",""
"10/10/2018 22:00:06","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-10","0.915",""
"10/10/2018 13:45:55","Bônus Residual 2018-10-03 - 2018-10-09 - AlcidesJrd Contrato 156698 TH/s 0.300 level 2","0.04893",""
"10/10/2018 13:45:54","Bônus Residual 2018-10-03 - 2018-10-09 - AlcidesJre Contrato 156688 TH/s 0.300 level 2","0.04893",""
"10/10/2018 13:45:53","Bônus Residual 2018-10-03 - 2018-10-09 - AlcidesJr Contrato 156673 TH/s 0.100 level 1","0.01631",""
"09/10/2018 22:26:50","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-09","2.196",""
"09/10/2018 22:20:07","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-09","2.745",""
"09/10/2018 22:13:02","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-09","1.281",""
"09/10/2018 22:13:02","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-09","0.366",""
"09/10/2018 22:13:02","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-09","0.366",""
"09/10/2018 22:13:02","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-09","0.366",""
"09/10/2018 22:13:01","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-09","0.549",""
"09/10/2018 21:37:36","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-09","0.184",""
"09/10/2018 21:32:41","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-09","0.736",""
"09/10/2018 21:32:40","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-09","0.552",""
"09/10/2018 21:29:51","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-09","0.552",""
"09/10/2018 21:29:50","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-09","0.92",""
"09/10/2018 00:00:11","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-09","2.244",""
"08/10/2018 23:56:13","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-08","2.76",""
"08/10/2018 23:48:56","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-08","1.288",""
"08/10/2018 23:48:56","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-08","0.368",""
"08/10/2018 23:48:56","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-08","0.368",""
"08/10/2018 23:48:56","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-08","0.368",""
"08/10/2018 23:48:55","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-08","0.552",""
"08/10/2018 23:10:17","Bônus Mineração - Contrato de mineração #181659 - 0.100 CMP - 2018-10-08","0.182",""
"08/10/2018 23:05:46","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-08","0.728",""
"08/10/2018 23:05:44","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-08","0.546",""
"08/10/2018 23:03:49","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-08","0.546",""
"08/10/2018 23:03:48","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-08","0.91",""
"07/10/2018 22:06:24","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-07","2.22",""
"07/10/2018 21:50:55","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-07","2.82",""
"07/10/2018 21:44:08","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-07","1.316",""
"07/10/2018 21:44:08","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-07","0.376",""
"07/10/2018 21:44:07","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-07","0.376",""
"07/10/2018 21:44:07","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-07","0.376",""
"07/10/2018 21:44:07","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-07","0.5639999999999999",""
"07/10/2018 21:09:51","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-07","0.736",""
"07/10/2018 21:09:48","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-07","0.552",""
"07/10/2018 21:06:19","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-07","0.552",""
"07/10/2018 21:06:15","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-07","0.92",""
"06/10/2018 22:45:20","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-06","2.196",""
"06/10/2018 22:07:28","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-06","2.835",""
"06/10/2018 22:02:35","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-06","1.323",""
"06/10/2018 22:02:35","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-06","0.378",""
"06/10/2018 22:02:35","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-06","0.378",""
"06/10/2018 22:02:35","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-06","0.378",""
"06/10/2018 22:02:34","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-06","0.5669999999999999",""
"06/10/2018 21:33:58","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-06","0.748",""
"06/10/2018 21:33:55","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-06","0.5610000000000001",""
"06/10/2018 21:30:53","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-06","0.5610000000000001",""
"06/10/2018 21:30:52","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-06","0.9350000000000001",""
"05/10/2018 22:16:19","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-05","2.22",""
"05/10/2018 22:01:55","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-05","2.775",""
"05/10/2018 21:54:57","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-05","1.295",""
"05/10/2018 21:54:56","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-05","0.37",""
"05/10/2018 21:54:56","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-05","0.37",""
"05/10/2018 21:54:56","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-05","0.37",""
"05/10/2018 21:54:55","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-05","0.555",""
"05/10/2018 21:18:44","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-05","0.752",""
"05/10/2018 21:18:43","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-05","0.5639999999999999",""
"05/10/2018 21:16:51","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-05","0.5639999999999999",""
"05/10/2018 21:16:50","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-05","0.9399999999999999",""
"04/10/2018 22:16:09","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-04","2.208",""
"04/10/2018 21:52:15","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-04","2.805",""
"04/10/2018 21:44:41","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-04","1.309",""
"04/10/2018 21:44:41","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-04","0.374",""
"04/10/2018 21:44:41","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-04","0.374",""
"04/10/2018 21:44:40","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-04","0.374",""
"04/10/2018 21:44:40","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-04","0.5610000000000001",""
"04/10/2018 21:16:27","Bônus Mineração - Contrato de mineração #174017 - 0.400 CMP - 2018-10-04","0.74",""
"04/10/2018 21:16:24","Bônus Mineração - Contrato de mineração #173977 - 0.300 CMP - 2018-10-04","0.555",""
"04/10/2018 21:13:32","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-04","0.555",""
"04/10/2018 21:13:31","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-04","0.925",""
"04/10/2018 12:51:43","Pagamento Pedido CJZUDJ","40",""
"03/10/2018 22:35:24","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-03","2.184",""
"03/10/2018 22:27:14","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-03","2.79",""
"03/10/2018 22:19:50","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-03","1.302",""
"03/10/2018 22:19:50","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-03","0.372",""
"03/10/2018 22:19:50","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-03","0.372",""
"03/10/2018 22:19:50","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-03","0.372",""
"03/10/2018 22:19:49","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-03","0.5580000000000001",""
"03/10/2018 21:06:50","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-03","0.5580000000000001",""
"03/10/2018 21:06:49","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-03","0.93",""
"03/10/2018 16:48:04","Pagamento Pedido S0LVND","40",""
"03/10/2018 11:51:56","Bônus Residual 2018-09-26 - 2018-10-02 - AlcidesJrd Contrato 156698 TH/s 0.300 level 2","0.04935",""
"03/10/2018 11:51:56","Bônus Residual 2018-09-26 - 2018-10-02 - AlcidesJre Contrato 156688 TH/s 0.300 level 2","0.04935",""
"03/10/2018 11:51:54","Bônus Residual 2018-09-26 - 2018-10-02 - AlcidesJr Contrato 156673 TH/s 0.100 level 1","0.01645",""
"02/10/2018 23:17:37","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-02","2.208",""
"02/10/2018 23:01:45","Bônus Mineração - Contrato de mineração #170075 - 1.500 CMP - 2018-10-02","2.82",""
"02/10/2018 22:54:47","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-02","1.316",""
"02/10/2018 22:54:47","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-02","0.376",""
"02/10/2018 22:54:47","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-02","0.376",""
"02/10/2018 22:54:46","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-02","0.376",""
"02/10/2018 22:54:46","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-02","0.5639999999999999",""
"02/10/2018 21:42:06","Bônus Mineração - Contrato de mineração #170476 - 0.300 CMP - 2018-10-02","0.5610000000000001",""
"02/10/2018 21:42:05","Bônus Mineração - Contrato de mineração #170446 - 0.500 CMP - 2018-10-02","0.9350000000000001",""
"02/10/2018 00:03:11","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-02","2.208",""
"01/10/2018 20:00:23","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-10-01","1.323",""
"01/10/2018 20:00:23","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-10-01","0.378",""
"01/10/2018 20:00:23","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-10-01","0.378",""
"01/10/2018 20:00:23","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-10-01","0.378",""
"01/10/2018 20:00:22","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-10-01","0.5669999999999999",""
"01/10/2018 00:34:11","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-10-01","2.256",""
"30/09/2018 17:29:44","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-09-30","1.316",""
"30/09/2018 17:29:43","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-09-30","0.376",""
"30/09/2018 17:29:43","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-09-30","0.376",""
"30/09/2018 17:29:43","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-09-30","0.376",""
"30/09/2018 17:29:43","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-09-30","0.5639999999999999",""
"29/09/2018 17:32:39","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-09-29","1.309",""
"29/09/2018 17:32:39","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-09-29","0.374",""
"29/09/2018 17:32:39","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-09-29","0.374",""
"29/09/2018 17:32:39","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-09-29","0.374",""
"29/09/2018 17:32:38","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-09-29","0.5610000000000001",""
"29/09/2018 17:09:44","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-29","2.232",""
"28/09/2018 22:28:09","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-09-28","1.309",""
"28/09/2018 22:28:09","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-09-28","0.374",""
"28/09/2018 22:28:08","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-09-28","0.374",""
"28/09/2018 22:28:08","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-09-28","0.374",""
"28/09/2018 22:28:08","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-09-28","0.5610000000000001",""
"28/09/2018 15:41:57","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-28","2.232",""
"27/09/2018 21:19:35","Bônus Mineração - Contrato de mineração #161823 - 0.700 CMP - 2018-09-27","1.323",""
"27/09/2018 21:19:35","Bônus Mineração - Contrato de mineração #161814 - 0.200 CMP - 2018-09-27","0.378",""
"27/09/2018 21:19:35","Bônus Mineração - Contrato de mineração #161811 - 0.200 CMP - 2018-09-27","0.378",""
"27/09/2018 21:19:34","Bônus Mineração - Contrato de mineração #161808 - 0.200 CMP - 2018-09-27","0.378",""
"27/09/2018 21:19:34","Bônus Mineração - Contrato de mineração #161796 - 0.300 CMP - 2018-09-27","0.5669999999999999",""
"27/09/2018 11:49:37","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-27","2.244",""
"26/09/2018 18:03:35","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-26","2.208",""
"26/09/2018 13:58:23","Bônus Residual 2018-09-19 - 2018-09-25 - AlcidesJrd Contrato 156698 TH/s 0.300 level 2","0.04557",""
"26/09/2018 13:58:22","Bônus Residual 2018-09-19 - 2018-09-25 - AlcidesJre Contrato 156688 TH/s 0.300 level 2","0.04557",""
"26/09/2018 13:58:21","Bônus Residual 2018-09-19 - 2018-09-25 - AlcidesJr Contrato 156673 TH/s 0.100 level 1","0.01519",""
"26/09/2018 00:29:10","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-26","2.232",""
"25/09/2018 01:16:44","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-25","2.232",""
"24/09/2018 17:37:51","Bônus Indicação PE(SMDLPG) - PRO(Customized Profit Multi)","4",""
"24/09/2018 17:37:51","Pagamento Pedido SMDLPG","40",""
"23/09/2018 22:02:16","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-23","2.22",""
"22/09/2018 14:17:03","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-22","2.232",""
"21/09/2018 20:38:41","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-21","2.256",""
"20/09/2018 22:55:51","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-20","2.256",""
"19/09/2018 19:45:28","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-19","2.28",""
"18/09/2018 23:38:04","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-18","2.256",""
"17/09/2018 18:33:34","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-17","2.232",""
"17/09/2018 05:31:03","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-17","2.328",""
"16/09/2018 19:58:50","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-15","2.268",""
"16/09/2018 17:39:45","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-14","2.268",""
"13/09/2018 23:52:31","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-13","2.244",""
"12/09/2018 22:45:07","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-12","2.22",""
"11/09/2018 23:40:56","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-11","2.22",""
